"","ORF","WT","swr1","Ratios"
"2006","YGL104C",1.37854943825107,2.1842575109171,-0.663991944465115
"868","YKL021C",9.23218653498042,14.6272789712126,-0.663917139321043
"4339","YPR040W",1.20657198357816,1.91165665252461,-0.663909439333688
"776","YAL012W",32.5883627600817,51.6112789743872,-0.66332950948599
"1666","YPL188W",2.86356111034727,4.53414592313598,-0.663020430420993
"2160","YPL117C",15.7918980203612,25.0033648090132,-0.662937679134366
"5933","YML052W",8.34500125293765,13.2125150225933,-0.662920940639122
"2323","YJL085W",3.36311466915904,5.32434334809651,-0.662805638551765
"4531","YHL031C",1.15743556795733,1.83229184565084,-0.662717428916886
"362","YDL213C",3.63063515420578,5.74532188890518,-0.662165764246004
"5472","YMR177W",3.84901922363169,6.0903862666172,-0.662042853548318
"1485","YOR195W",5.77898843718319,9.1442060093686,-0.662040923006265
"4391","YJL157C",20.5281025260357,32.4809098740327,-0.661991765708907
"5202","YLR110C",252.173544567836,399.004841235966,-0.661989320163244
"1759","YLR380W",4.60517406401891,7.2843090135008,-0.661536437735521
"673","YGR024C",4.96550777857167,7.85366523672564,-0.661424847331027
"974","YNL197C",3.94456225400553,6.23876394903337,-0.661395017703078
"410","YDR120C",12.9365263126174,20.4588669545458,-0.661275968433133
"5214","YPL031C",4.09743110260367,6.47685836965467,-0.660574505886117
"2616","YJR024C",5.14840443671587,8.1366180264495,-0.660303874980597
"7","YBR160W",4.07286289479325,6.43545064432922,-0.659997927563293
"390","YDR015C",0.0109192034712956,0.0172532188856011,-0.659997927563293
"1130","YGL075C",1.37581963738324,2.17390557958574,-0.659997927563293
"1215","YER085C",0.0109192034712956,0.0172532188856011,-0.659997927563293
"1558","YOR024W",0.0109192034712956,0.0172532188856011,-0.659997927563293
"2793","YKR034W",0.0109192034712956,0.0172532188856011,-0.659997927563293
"2834","YPL073C",0.0109192034712956,0.0172532188856011,-0.659997927563293
"3663","YLL010C",2.20567910120171,3.48515021489143,-0.659997927563293
"3690","YJR019C",0.873536277703647,1.38025751084809,-0.659997927563293
"4472","YDR362C",4.10562050520714,6.48721030098603,-0.659997927563293
"2812","YDR241W",0.185626459012025,0.293304721055219,-0.659997927563293
"3332","YMR075W",3.04645776849147,4.81364806908272,-0.659997927563293
"1009","YHR013C",6.12021354566118,9.66870386349088,-0.659740510301323
"4395","YBR200W",5.44322293044085,8.59900429258361,-0.659708491301737
"5496","YPL066W",2.05554005347139,3.24705579427013,-0.65961469073254
"5445","YPL168W",1.68428713544734,2.6604463521597,-0.659530203441548
"1064","YLR103C",3.13108159539401,4.94477253261329,-0.659243050922252
"5245","YDL227C",9.87095993805121,15.5865579412521,-0.659040068698259
"455","YFL009W",6.85998958084145,10.8315708163804,-0.658964190377391
"819","YMR196W",5.84177385714314,9.22357081624237,-0.6589188736305
"3596","YBL103C",2.65336644352483,4.18908154542396,-0.658810035325832
"150","YLR220W",6.18572876648895,9.76532188925024,-0.65872402457466
"3692","YMR031C",11.0556935146868,17.4533562246741,-0.65871496167982
"915","YPL255W",1.75526195801077,2.77086695302754,-0.658651082865298
"240","YDR214W",11.1048299303076,17.5292703877708,-0.658578650477959
"781","YPL156C",2.11832547343134,3.3436738200295,-0.658509845903884
"3823","YJR052W",2.8335333008012,4.47203433514781,-0.658329107202675
"693","YJL148W",8.81998660393901,13.919896996903,-0.658300166023529
"2271","YGL025C",1.37308983651542,2.1670042920315,-0.658275991762031
"4992","YJL031C",2.20840890206953,3.48515021489143,-0.658213517885111
"3446","YMR043W",4.24211054859834,6.69424892761324,-0.658139981342711
"2144","YOR131C",2.11013607082787,3.32987124492102,-0.658130360906527
"2860","YDL006W",2.89085911902551,4.56175107335294,-0.658089420191286
"1035","YOR301W",3.99096886875854,6.29742489324441,-0.658022985378236
"1980","YKR013W",7.32405572837151,11.5562060095756,-0.657953154122126
"4278","YBR194W",0.769803844726339,1.21462660954632,-0.657950098914435
"662","YJR135C",0.747965437783748,1.18012017177512,-0.657890264601302
"888","YJR148W",36.628468044461,57.7879313354324,-0.657802863159604
"3455","YPR073C",4.55603764839808,7.18769098774143,-0.657748717353979
"2192","YDR475C",3.74528679065439,5.90750214642983,-0.657472052904266
"712","YHR149C",8.07475096702309,12.7363261813508,-0.657459517822472
"1737","YMR042W",1.40038784519366,2.20841201735695,-0.65718291195624
"4439","YMR193W",2.11832547343134,3.34022317625238,-0.657020227763398
"4401","YDR412W",0.496823757943949,0.783296137406292,-0.65682367976815
"3296","YLR452C",20.3260972618167,32.0461287581156,-0.65681685140414
"4465","YDR224C",21.8329473408555,34.4201716767743,-0.656747392862872
"266","YBL015W",4.02372647917242,6.34228326234698,-0.656470074869896
"264","YLR357W",6.32494861074797,9.96890987210034,-0.656381992375725
"801","YIL074C",14.0011486510688,22.0668669546839,-0.656336620467613
"425","YKR005C",0.851697870761056,1.34230042929977,-0.656293958799875
"3405","YPL236C",1.63788052069434,2.58108154528593,-0.656145602067687
"5566","YBR123C",3.30032924919909,5.20012017212018,-0.655935005024632
"3542","YOR040W",1.51776928251009,2.39129613754432,-0.655840302089638
"3522","YMR219W",10.0402075918563,15.8177510743191,-0.655755397020898
"1366","YEL012W",0.865346875100175,1.36300429196249,-0.655439645600989
"2861","YDR505C",9.85185133197644,15.5175450657097,-0.655433573447714
"1678","YJL166W",2.75163927476649,4.334008584063,-0.655410658067641
"6006","YDL131W",9.30043155667602,14.6479828338754,-0.655332439019986
"3125","YKL164C",18.912060412284,29.7859570841018,-0.655325767437223
"2706","YKL160W",5.0146441941925,7.89507296205108,-0.654805258342971
"4031","YLR102C",0.756154840387219,1.19047210310648,-0.654780218292274
"3221","YPL008W",3.15837960407225,4.97237768283025,-0.654751303743189
"1432","YJL069C",11.3341332032048,17.8432789714887,-0.654706693801439
"5406","YLR221C",6.54060287930606,10.2967210309268,-0.654689460142383
"1224","YOL093W",3.25938223618173,5.13110729657778,-0.654671643463545
"1394","YLR117C",4.49598202930596,7.07727038687359,-0.654556769429428
"2805","YPR159W",28.5018508609493,44.8652703901172,-0.654543497471185
"4628","YNL147W",3.42862988998681,5.39680686741603,-0.654473881091656
"4408","YOR077W",0.56779858050737,0.893716738274139,-0.654438402221393
"4332","YBL041W",13.0730163560086,20.5761888429679,-0.6543837338641
"1853","YDL128W",12.9638243212957,20.4036566541119,-0.654336353582236
"936","YNL211C",0.412199931041408,0.648721030098603,-0.65425394502849
"4151","YDR524C",3.66612256548749,5.76947639534502,-0.654185375329371
"4769","YDR176W",3.93364305053423,6.19045493615369,-0.654179387420445
"3639","YDR043C",0.813480658611521,1.2801888413116,-0.654176688834573
"46","YBL003C",25.5591255254351,40.2207038661134,-0.654099852100077
"3259","YBR130C",6.63341610881207,10.4381974257887,-0.654048661232107
"2221","YOR099W",25.2752262351815,39.7721201750877,-0.654033465928601
"2504","YOR112W",5.53057655821121,8.70252360589721,-0.654003934203013
"4507","YGR101W",3.2894100457278,5.17596566568034,-0.653999186941851
"943","YDL033C",1.69520633891864,2.66734763971394,-0.653944978380297
"2569","YCL061C",3.90361524098817,6.142145923274,-0.65393192686394
"4697","YDR219C",3.11197298931924,4.8964635197336,-0.653910597684378
"1346","YAL040C",1.55052689292397,2.439605150424,-0.653889117980648
"2121","YJL187C",6.12021354566118,9.62729613816543,-0.653548676587054
"1254","YOR270C",87.2881125495369,137.287313316505,-0.653341215629878
"1596","YEL032W",15.6035417604814,24.5375278991019,-0.653116372513764
"5695","YGR033C",5.19208125060105,8.16422317666646,-0.653002660155156
"1359","YPR181C",25.0786805726981,39.43395708493,-0.652977040266196
"4971","YDR486C",2.55236381141534,4.01309871279082,-0.652882659374151
"334","YLR433C",5.92639768404568,9.31673819822461,-0.65266951399898
"1634","YOR174W",2.68885385480654,4.22703862697228,-0.652655952222125
"2890","YBR014C",2.78985648691602,4.38576824071981,-0.652638666743269
"2915","YIL077C",2.10740626996005,3.31261802603542,-0.652503391016369
"5888","YOL032W",1.43587525647537,2.25672103023663,-0.652297668881712
"427","YCR063W",0.202005264218968,0.317459227495061,-0.652178423103994
"3436","YMR134W",1.68428713544734,2.64664377705121,-0.652025921029447
"890","YJR082C",1.22568058965293,1.92545922763309,-0.651619509763972
"4443","YLR091W",1.19292297923904,1.87369957097628,-0.651388750979694
"3500","YLR399C",15.9174688602811,24.999914165236,-0.651312199697071
"2329","YPL077C",0.63058400046732,0.990334764033505,-0.651227717935561
"2510","YOR356W",9.68533347903919,15.210437769546,-0.651188046946025
"3624","YHR028C",18.41523665434,28.9163948522675,-0.650987758244518
"168","YDR188W",29.0614600388532,45.6313133086379,-0.650916991042759
"3979","YIL022W",12.6389780180246,19.8446523622184,-0.650870476917639
"3054","YPR094W",0.90356408724971,1.41821459239641,-0.650377009550396
"6","YBR135W",2.51960620100146,3.95443776857978,-0.650274323787062
"4831","YNL243W",24.1914952906554,37.9674334796539,-0.650262533129054
"1749","YNL161W",6.3058400046732,9.89644635278081,-0.650222005074416
"5570","YIL034C",6.87090878431275,10.7832618035007,-0.650220805951763
"475","YBR164C",5.83631425540749,9.15800858447708,-0.649976350325634
"431","YDL018C",2.44317177670239,3.83366523638057,-0.649969061913404
"4272","YDR289C",2.33124994112161,3.65768240374744,-0.649826122506002
"5760","YJR001W",14.9975259678245,23.5299399161828,-0.649773107139079
"4283","YIL143C",10.277700267357,16.1248583704828,-0.64976900498144
"684","YDR190C",18.9693862305083,29.7549012901077,-0.649454331800113
"4370","YKL003C",1.64334012242999,2.57763090150881,-0.649414588705466
"1233","YOL108C",0.737046234312452,1.15596566533528,-0.649271520970235
"4604","YLR313C",1.10010974973303,1.72532188856011,-0.64921808881005
"176","YCR007C",0.510472762283069,0.800549356291893,-0.649156367915867
"3026","YNL103W",4.62974227182933,7.26015450706096,-0.649068367405034
"3628","YOL113W",3.23481402837132,5.07244635236673,-0.648998928614036
"2726","YOR036W",1.70339574152211,2.67079828349106,-0.648857369958093
"1933","YGL050W",3.25938223618173,5.11040343391506,-0.648838636699974
"5901","YGR031W",3.11197298931924,4.879210300848,-0.648818128433226
"1400","YGL116W",3.34127626221645,5.2380772536685,-0.648638065398746
"248","YGL148W",36.4728693949951,57.173716743105,-0.648528375992177
"1044","YMR180C",1.58055470247004,2.47756223197232,-0.648490328509746
"300","YDR233C",9.68806327990701,15.1862832631061,-0.648488630009533
"4802","YLR114C",9.10115609332487,14.264961374615,-0.648354117114962
"4384","YJR046W",7.55881860300437,11.8460600868537,-0.648174636266257
"3842","YDL134C",8.84728461261725,13.8646866964691,-0.648108376091382
"3869","YDR517W",8.65619855186958,13.5644806878596,-0.648028318996186
"5568","YOR043W",10.5070035402542,16.4630214606406,-0.647877847849398
"4835","YNR023W",2.60968962963964,4.08901287588747,-0.647874368480804
"881","YNL052W",4.23938074773051,6.64248927095644,-0.647870448758256
"506","YER012W",10.2640512630178,16.0800000013803,-0.647667125652574
"4010","YGR129W",0.88991508291059,1.39406008595657,-0.647553161196648
"3951","YIL157C",3.13927099799748,4.91716738239632,-0.64739789078366
"1048","YDL056W",4.34038337984,6.79776824092685,-0.647238696847952
"5643","YDR163W",1.0400541306409,1.62870386280075,-0.64706569454445
"3737","YDL075W",78.9731391061453,123.664171684435,-0.646993637021784
"2075","YIL078W",122.275970272436,191.431364823299,-0.646686313030284
"3152","YDL160C",17.0312276143533,26.663124465808,-0.646663421197783
"5000","YKL009W",18.9093306114161,29.6030729639144,-0.646648650492911
"5571","YIL043C",23.8912171951947,37.398077256429,-0.646483741669404
"5683","YKR096W",6.60884790100165,10.3450300438064,-0.646467136624854
"1594","YNR052C",6.25670358905237,9.7929270394672,-0.646337377979578
"3708","YOR340C",11.3368630040726,17.7432103019522,-0.646245571084792
"2034","YDL020C",7.28037891448633,11.394025752051,-0.646192128038263
"5588","YDL001W",2.80896509299079,4.39612017205117,-0.646192128038263
"6045","YLR058C",49.6059413700958,77.6256824100966,-0.646021121691724
"2763","YGL058W",4.68160848831798,7.32571673882624,-0.645965627521134
"2399","YBR199W",13.5207036983318,21.1558969975241,-0.645889616350284
"2137","YCR014C",1.79074936929248,2.80192274702162,-0.645853745243024
"3323","YMR166C",1.60785271114827,2.51551931352065,-0.645721013172407
"5553","YGR083C",14.7927909027377,23.1434678131454,-0.645710787604668
"4718","YHR142W",5.61793018598158,8.78878970032522,-0.645625810056157
"753","YPL096W",2.01186323958621,3.14698712473365,-0.645439037745603
"2142","YBL071C",1.64606992329781,2.57418025773169,-0.645087461031084
"124","YMR131C",29.746640056677,46.5146781155807,-0.644959320876072
"4329","YPR175W",4.55057804666244,7.11522746842191,-0.644860061057623
"2507","YNL175C",7.62979342556779,11.9288755375046,-0.644742153207777
"6008","YPL267W",0.829859463818465,1.29744206019721,-0.644731170909983
"5828","YOR158W",4.01280727570113,6.27327038680457,-0.644605877146312
"967","YPR143W",2.72161146522042,4.25464377718924,-0.644577222680574
"5939","YLL022C",3.4040616821764,5.32089270431939,-0.644411132761295
"2750","YNL270C",0.253871480707622,0.396824034368826,-0.644401072512275
"6026","YMR169C",0.507742961415245,0.793648068737652,-0.644401072512275
"3250","YFL047W",7.70895765073468,12.0496480697038,-0.644383303034191
"5823","YOR184W",24.6883190485993,38.5885493595355,-0.644344199194787
"77","YOR288C",1.85899439098807,2.90544206033523,-0.644235267730256
"3382","YPR199C",2.40222476368503,3.75430042950681,-0.644172960401611
"3453","YGL067W",6.71258033397896,10.4899570824455,-0.644069421410796
"1810","YHR201C",8.37775886335154,13.0917424903941,-0.644020865620922
"1006","YDL240W",8.72990317530082,13.6403948509563,-0.643847849015213
"855","YER177W",65.7745519102168,102.753270395086,-0.643582892066856
"2511","YGR152C",2.78985648691602,4.35816309050285,-0.643529275525862
"3306","YGL060W",4.51509063538072,7.05311588043374,-0.643505794442278
"5102","YLR216C",19.9794125516031,31.2076223202753,-0.643384279206138
"4780","YLR407W",3.37130407176251,5.26568240388547,-0.643313753038422
"2172","YKL012W",4.98188658377861,7.78120171740611,-0.643300802163933
"5832","YGL036W",5.23848786535406,8.18147639555206,-0.643210783962559
"2977","YLR150W",163.198415081984,254.881802596986,-0.64320132866604
"3466","YNL107W",1.50685007903879,2.35333905599599,-0.643173304921934
"3795","YOR125C",1.92450961181585,3.00551072987172,-0.64311929398864
"4046","YJL170C",1.40311764606148,2.19115879847134,-0.643058065141581
"4440","YLL039C",12.726331645795,19.8722575124354,-0.642939150243175
"20","YOR009W",0.0928132295060125,0.14492703863905,-0.642924414204352
"5487","YBL035C",4.28305756161569,6.687347640059,-0.642793051122915
"3591","YDR068W",2.54417440881187,3.97169098746538,-0.642555806153881
"755","YPR141C",2.90450812336463,4.53414592313598,-0.642536957497071
"3120","YLR294C",1.26662760267029,1.97721888428989,-0.642480166305264
"2438","YOR187W",25.9986234651548,40.5761201751567,-0.642195683763385
"4012","YAR018C",3.07102597630188,4.79294420642,-0.642191430552924
"279","YAR015W",13.1221527716295,20.4795708172085,-0.642181059067305
"2484","YMR115W",3.99096886875854,6.22841201770201,-0.642125358498027
"1401","YBL054W",4.34038337984,6.77361373448701,-0.642103239970385
"980","YDR235W",4.09743110260367,6.39404291900378,-0.642008737082509
"5372","YDL003W",5.98372350226998,9.33744206088733,-0.641983873691942
"3852","YNL135C",21.0877117039396,32.9053390586185,-0.641919135458993
"2128","YKL212W",27.4617967303084,42.8431931367247,-0.641639990170169
"344","YKL159C",1.1656249705608,1.81848927054236,-0.641636724692655
"148","YNL151C",4.11653970867844,6.42164806922074,-0.641511459466419
"3465","YDR316W",1.96272682396538,3.06072103030564,-0.641012166537697
"61","YGL171W",10.0838844057415,15.7245836923369,-0.640970336916733
"2397","YHR001W",6.52149427323129,10.1690472111733,-0.640910039343599
"4476","YLR298C",1.11102895320433,1.73222317611435,-0.640728402360456
"4025","YEL061C",6.12840294826465,9.55483261884591,-0.640719441414352
"1887","YPL045W",5.13748523324457,8.00894420669605,-0.640549727291877
"4141","YDL087C",1.18200377576775,1.8426437769822,-0.64054254963676
"210","YCR061W",1.45225406168231,2.26362231779087,-0.640339401792825
"5668","YHR166C",2.44863137843803,3.81641201749497,-0.640241327991377
"2189","YER097W",0.480444952737006,0.748789699635089,-0.640189446483113
"682","YNL253W",2.94545513638198,4.5893562235699,-0.639801213576466
"4189","YML130C",14.7545736905882,22.988188843175,-0.63973056872827
"31","YNL255C",25.9658658547409,40.4553476429575,-0.639714085619817
"1564","YDR198C",3.09013458237665,4.81364806908272,-0.639460996560599
"4427","YML018C",11.222211367624,17.4809613748911,-0.639427537824495
"62","YPR194C",1.80985797536724,2.81917596590723,-0.639397040709027
"2276","YDR257C",5.03102299939944,7.83641201784004,-0.639341467752106
"2007","YBL046W",2.60968962963964,4.06485836944763,-0.639326848525643
"5746","YBR143C",48.0253866676258,74.8030558004123,-0.639299977719552
"2954","YDR390C",5.47871034172256,8.53344206081832,-0.639291455703252
"2604","YHR003C",5.31492228965313,8.27809442131142,-0.639250106249071
"4451","YIR033W",15.3605894832451,23.9233133067745,-0.639183629807161
"2768","YJL024C",1.9763758283045,3.07797424919124,-0.639123845513031
"5594","YOR370C",14.8856041322437,23.1814248946937,-0.639051472791156
"4975","YMR032W",3.4613875004007,5.38990557986179,-0.638909540678503
"2876","YOR373W",2.69704325741001,4.19943347675532,-0.638816053804982
"2241","YML032C",5.15932364018716,8.03309871313589,-0.63877465647578
"577","YFR017C",0.25933108244327,0.403725321923067,-0.638578943928388
"5693","YGL222C",0.51866216488654,0.807450643846133,-0.638578943928388
"5983","YOR326W",49.5131281405898,77.0804806933116,-0.638554469899737
"2102","YBR104W",4.42227740587471,6.88403433535485,-0.638464766013652
"5348","YNL225C",3.06829617543406,4.77569098753439,-0.63827174009173
"4444","YER047C",1.67609773284387,2.60868669550289,-0.638217411526824
"2597","YLR172C",13.8155221920567,21.5009613752361,-0.638111075233013
"4066","YPL118W",7.77720267243028,12.1014077263606,-0.637851641604892
"3595","YLR350W",3.52690272122847,5.48652360562116,-0.637490528153724
"2756","YBR046C",3.23208422750349,5.02758798326417,-0.637401629111494
"5284","YDR429C",24.5354502000012,38.1606695311726,-0.637218740131103
"4565","YNL216W",12.0275026236321,18.7059399157687,-0.637159344560804
"5654","YIL113W",0.414929731909232,0.645270386321482,-0.637036779119982
"2958","YIL021W",7.45781597089488,11.5976137349011,-0.637002891693843
"5735","YLR175W",59.0974589875195,91.8940944284888,-0.636876049534064
"2252","YOR042W",5.10199782196286,7.9330300435994,-0.636809729648953
"5825","YMR210W",3.70979937937268,5.7660257515679,-0.636236109969728
"5006","YHR063C",9.82182352243038,15.2656480699799,-0.636226031659156
"5215","YHR061C",2.10467646909222,3.27121030070998,-0.636226031659156
"2894","YJL177W",61.5460903659576,95.6552961455498,-0.636177634135681
"845","YJL044C",6.23486518210978,9.6894077261536,-0.636050117617649
"4380","YNR009W",1.35671103130848,2.10834334782046,-0.635996360932375
"4117","YML006C",4.92729056642213,7.65697854142978,-0.635980663098409
"4131","YKR021W",2.34489894546073,3.64387982863896,-0.635949630895921
"4671","YMR126C",1.9763758283045,3.071072961637,-0.635885471446486
"4049","YLR372W",33.2871917822446,51.7216995752551,-0.635802517812326
"4499","YOL164W",2.39403536108156,3.7197939917356,-0.635778262983703
"2491","YLR225C",6.58700949405906,10.2346094429386,-0.63576051491481
"1682","YER111C",3.63882455680925,5.65215450692293,-0.635328409227967
"984","YBR007C",2.53052540447275,3.93028326213994,-0.635196335758512
"3609","YJL098W",15.0848795955949,23.4264206028692,-0.635033355851488
"4719","YPL129W",6.63068630794424,10.2967210309268,-0.634954878295304
"2063","YDR200C",2.28211352550078,3.54381115910247,-0.634931166913243
"3187","YGL045W",0.979998511548779,1.52173390571002,-0.6348646444104
"384","YAL029C",25.6164513436594,39.7755708188649,-0.63481200235704
"5097","YJL005W",20.0367383698274,31.111004294516,-0.634777285117577
"767","YJL110C",4.0892417000002,6.34918454990122,-0.634737975161555
"3824","YPR109W",2.62333863397876,4.07175965700187,-0.634248356151384
"2788","YIR023W",4.80717932823788,7.46029184613393,-0.634041446579373
"5824","YDL007W",18.8520047931918,29.2545579424253,-0.63394346487764
"4963","YGL113W",2.57966182009358,4.00274678145946,-0.633808403582431
"5547","YDR262W",5.23302826361841,8.11936480756389,-0.633720816232078
"5277","YLR440C",5.26032627229665,8.16077253288934,-0.633553444606967
"5592","YBR071W",1.8617241918559,2.88818884144963,-0.633525716202102
"32","YNR032W",3.52417292036065,5.46581974295844,-0.63315316744835
"3117","YIL127C",4.0783224965289,6.32503004346138,-0.63309647042658
"3032","YBR248C",10.0156393840459,15.5313476408181,-0.63292849281294
"1707","YOR230W",39.6476278042743,61.476669533174,-0.632804460663513
"58","YKL204W",3.12016239192271,4.83780257552256,-0.632730778472076
"4478","YDR157W",0.698829022162917,1.08350214601575,-0.632690581567558
"1169","YDR514C",3.31397825353821,5.13800858413202,-0.632645165002349
"2349","YCR016W",4.73620450567446,7.34296995771184,-0.632632320711497
"2375","YDR263C",1.47136266775708,2.28087553667647,-0.632434831431117
"2084","YKL195W",10.1466698257014,15.728034336114,-0.63233206907947
"3082","YDR512C",1.2911958104807,2.00137339072973,-0.63228254935147
"4750","YOR025W",2.84991210600815,4.41682403471389,-0.632091930993409
"2483","YPR009W",2.78985648691602,4.32365665273164,-0.63206105106017
"3127","YDL095W",50.9353543927261,78.9369270454023,-0.632032974058623
"1208","YJL010C",12.7672786588124,19.7859914180074,-0.632028308497514
"3952","YNL074C",1.53414808771703,2.37749356243584,-0.632003685159297
"908","YDR460W",2.27119432202948,3.51965665266263,-0.631983551393697
"4936","YNR055C",8.72444357356517,13.519622318757,-0.631919822015541
"3140","YKL077W",18.2105015892532,28.2193648092892,-0.631914854234751
"2697","YGL021W",6.64706511315119,10.3001716747039,-0.631878991858394
"4505","YLR245C",0.930862095927949,1.44236909883625,-0.631801035732641
"5230","YBR226C",0.253871480707622,0.393373390591706,-0.631801035732641
"2220","YHR038W",1.37854943825107,2.13594849803742,-0.631725854251039
"4571","YOR108W",23.6428053162228,36.6285836941312,-0.631568690511533
"3451","YMR092C",18.4889412777713,28.6403433500979,-0.63138617337798
"3913","YGR182C",1.85353478925243,2.87093562256403,-0.631241786572292
"2339","YMR209C",5.17297264452628,8.01239485047317,-0.631239956483043
"1519","YOR137C",2.50868699753016,3.88542489303738,-0.631139893467126
"5022","YHR051W",5.00645479158903,7.75359656718915,-0.631076318260784
"4587","YJL035C",1.53960768945268,2.38439484999008,-0.631060380665396
"1838","YJR014W",6.99647962423265,10.8350214601575,-0.631000913163343
"2691","YLR413W",26.9677027732323,41.7631416344861,-0.630997611059313
"1302","YLR090W",5.88545067102832,9.11315021537452,-0.630796956090519
"5336","YNL031C",42.8906312352491,66.4041888469016,-0.63061170244346
"5993","YOR016C",4.05648408958631,6.28017167435881,-0.630574167223394
"292","YMR108W",65.2012937279738,100.938231768321,-0.630500223005204
"5043","YLR277C",6.76990615220326,10.4796051511141,-0.630376620569153
"2783","YJL146W",2.34762874632855,3.6335278973076,-0.630166704112188
"5595","YDR389W",7.56973780647566,11.7149356233232,-0.630033790768546
"1794","YLR077W",4.56695685186938,7.06691845554222,-0.629848102637578
"697","YLR353W",3.82445101582128,5.91785407776119,-0.629821453305288
"1487","YMR201C",1.49866067643532,2.31883261822479,-0.629724916449493
"5706","YBR061C",4.40043899893212,6.80812017225821,-0.629609044871522
"3888","YCR076C",1.45225406168231,2.24636909890527,-0.629301130340377
"5232","YAL055W",0.439497939719647,0.679776824092685,-0.62920477401769
"5630","YBL097W",3.01642995894541,4.66527038666655,-0.629118614679322
"2256","YNL046W",2.36946715327114,3.66458369130168,-0.629086651035605
"5288","YMR208W",7.45235636915924,11.5251502155816,-0.629016984230131
"5263","YHL025W",3.59241794205625,5.55553648116357,-0.628971031942669
"5110","YMR151W",0.281169489385861,0.434781115917149,-0.628849228992629
"2643","YOL078W",4.76896211608835,7.37402575170592,-0.628777132418982
"2207","YBR120C",1.34579182783718,2.0807381976035,-0.628640188198104
"4554","YOR205C",3.57330933598148,5.52448068716948,-0.628578043246947
"1947","YLL001W",8.33408204946636,12.8847038637669,-0.628564170695353
"3077","YDL004W",6.63887571054772,10.2622145931556,-0.628331251284764
"4613","YJR011C",1.02913492716961,1.59074678125242,-0.628272059836605
"5782","YLR390W",0.625124398731672,0.966180257593664,-0.628149061523954
"1504","YGL054C",7.3677325422567,11.3871244644967,-0.628110880342258
"665","YGR205W",3.30032924919909,5.1000515025837,-0.627901857572958
"805","YGR056W",4.73893430654228,7.32226609504912,-0.627727541146217
"5048","YHR018C",7.14661867196296,11.0420600867847,-0.627676640505415
"1920","YGR236C",0.0245682078104151,0.0379570815483225,-0.627576449870916
"1932","YGR014W",13.3268878367163,20.5865407742993,-0.62736151522999
"4142","YKL150W",5.75442022937277,8.8888583698617,-0.627327559153333
"83","YBL106C",3.94729205487335,6.09728755417144,-0.62730432027643
"2839","YOR315W",5.96734469706304,9.21666952868813,-0.627156407639136
"883","YNL025C",1.28027660700941,1.97721888428989,-0.62701704891746
"4304","YGL242C",3.472306703872,5.36230042964483,-0.626957665799286
"5020","YPR119W",8.24126881996034,12.7259742500194,-0.626837731591644
"2343","YOL088C",4.17659532777056,6.4492532194377,-0.626804748841075
"4806","YPL159C",3.01097035720976,4.64801716778095,-0.626386892546852
"1496","YPR060C",6.02467051528734,9.29948497933901,-0.626268476036185
"1563","YAL046C",1.71704474586123,2.65009442082833,-0.626116126517798
"4861","YKL211C",11.0147465016694,16.9978712460942,-0.62591778700975
"226","YJL144W",0.21019466682244,0.324360515049301,-0.625872143658668
"5484","YOL009C",1.0509733341122,1.62180257524651,-0.625872143658667
"3339","YNL022C",7.46873517436618,11.5251502155816,-0.625849705151448
"5338","YLR190W",7.75809406635551,11.9702832628301,-0.625683118719533
"3811","YPL196W",2.15381288471305,3.32296995736678,-0.625580330505932
"1560","YGL257C",6.95007300947964,10.7211502155125,-0.625359654896414
"3335","YHR169W",6.77809555480673,10.4554506446743,-0.625303364859404
"2933","YOR061W",10.0866142066093,15.5589527910351,-0.625302978279939
"2305","YIR003W",4.84539654038742,7.47409442124241,-0.625284051004852
"4421","YGR044C",5.18389184799758,7.99514163158757,-0.625087971391255
"1866","YLR276C",17.7518950434588,27.3774077276719,-0.625012806380955
"6048","YEL006W",3.68523117156226,5.68321030091701,-0.624950980464093
"1155","YPR041W",34.0788340339135,52.5498540817639,-0.624810781835476
"4236","YMR202W",24.259740312351,37.4084291877604,-0.624799279894145
"3129","YLR205C",0.633313801335144,0.976532188925024,-0.624747080380242
"1345","YGR026W",10.7799836270366,16.6217510743881,-0.62471738880256
"4973","YNL293W",2.89631872076115,4.46513304759357,-0.624482793753674
"2016","YDR185C",0.919942892456653,1.41821459239641,-0.624459635175756
"323","YKL137W",1.55598649465962,2.39819742509856,-0.624120891234697
"3308","YNL188W",2.17838109252347,3.35747639513798,-0.624120891234697
"1340","YGL077C",15.5489457431249,23.9647210321,-0.624095380578288
"1300","YML099C",4.9463991724969,7.62247210365858,-0.623880295984971
"1909","YER022W",4.89726275687607,7.54655794056194,-0.623843162804763
"449","YMR021C",2.48138898885192,3.82331330504921,-0.623675514531012
"4906","YOR132W",6.02740031615516,9.28568240423053,-0.62347205153818
"681","YNL282W",1.46044346428578,2.24981974268239,-0.623402905618499
"784","YDR099W",25.8266460104819,39.7859227501962,-0.623397760287052
"3402","YGR070W",1.94907781962626,3.0020600860946,-0.623161159382922
"5854","YLR288C",1.29938521308417,2.00137339072973,-0.623161159382922
"261","YNL118C",12.2076694809085,18.8025579415281,-0.623141135409268
"3989","YKL222C",1.68701693631517,2.59833476417153,-0.623112859443485
"1175","YGR079W",7.36500274138887,11.3422660953942,-0.622950940807974
"355","YAL010C",1.82623678057419,2.81227467835298,-0.62286368115291
